docid,unique_id,relation_selected,score,verb1,verb2,eiid1,eiid2,relation,model_name,ccr,scr
WSJ_20130322_804,e28-e34,BEFORE,1,sell,affect,e28,e34,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e28-e35,BEFORE,1,sell,pay,e28,e35,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e29-e30,BEFORE,3,setting,reduce,e29,e30,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e29-e32,BEFORE,1,setting,raise,e29,e32,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e29-e33,BEFORE,1,setting,reining,e29,e33,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e29-e34,BEFORE,1,setting,affect,e29,e34,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e29-e35,BEFORE,1,setting,pay,e29,e35,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e3-e5,BEFORE,2,double,sessions,e3,e5,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e3-e6,BEFORE,4,double,increase,e3,e6,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e3-e7,BEFORE,4,double,kick,e3,e7,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e30-e32,BEFORE,5,reduce,raise,e30,e32,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e30-e33,BEFORE,5,reduce,reining,e30,e33,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e30-e34,BEFORE,3,reduce,affect,e30,e34,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e30-e35,BEFORE,1,reduce,pay,e30,e35,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e32-e33,BEFORE,4,raise,reining,e32,e33,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e32-e34,BEFORE,3,raise,affect,e32,e34,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e33-e34,BEFORE,3,reining,affect,e33,e34,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e34-e35,BEFORE,4,affect,pay,e34,e35,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e34-e35,EQUAL,1,affect,pay,e34,e35,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e5-e6,BEFORE,5,sessions,increase,e5,e6,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e5-e7,BEFORE,5,sessions,kick,e5,e7,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e5-e8,BEFORE,1,sessions,increases,e5,e8,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e5-e9,BEFORE,1,sessions,says,e5,e9,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e6-e7,EQUAL,5,increase,kick,e6,e7,EQUAL,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e6-e8,BEFORE,2,increase,increases,e6,e8,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e6-e9,BEFORE,2,increase,says,e6,e9,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e7-e8,BEFORE,2,kick,increases,e7,e8,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e7-e9,BEFORE,2,kick,says,e7,e9,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
WSJ_20130322_804,e8-e9,BEFORE,5,increases,says,e8,e9,BEFORE,gemini-1.5-pro,0.4642857142857143,1.0
bbc_20130322_1150,UNDEFINED,BEFORE,1,conquered,,e1,e5,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e1-e2,BEFORE,5,conquered,died,e1,e2,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e1-e3,BEFORE,3,conquered,died,e1,e3,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e1-e4,BEFORE,2,conquered,helped,e1,e4,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e10-e11,BEFORE,4,made,crossing,e10,e11,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e10-e11,EQUAL,1,made,crossing,e10,e11,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e10-e8,BEFORE,1,took,made,e8,e10,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e10-e9,BEFORE,4,expedition,made,e9,e10,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e10-e9,EQUAL,1,expedition,made,e9,e10,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e11-e12,BEFORE,1,crossing,made,e11,e12,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e11-e9,EQUAL,1,expedition,crossing,e9,e11,EQUAL,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e12-e13,BEFORE,3,made,expeditions,e12,e13,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e12-e13,EQUAL,1,made,expeditions,e12,e13,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e12-e14,BEFORE,1,made,said,e12,e14,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e12-e8,BEFORE,1,took,made,e8,e12,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e13-e14,BEFORE,1,expeditions,said,e13,e14,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e14-e15,BEFORE,5,said,estimated,e14,e15,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e15-e16,BEFORE,5,estimated,do,e15,e16,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e15-e17,BEFORE,1,estimated,got,e15,e17,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e16-e17,BEFORE,4,do,got,e16,e17,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e16-e17,EQUAL,1,do,got,e16,e17,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e17-e18,BEFORE,5,got,had,e17,e18,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e18-e19,BEFORE,5,had,pleased,e18,e19,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e19-e20,BEFORE,5,pleased,knew,e19,e20,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e19-e21,BEFORE,1,pleased,thought,e19,e21,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e2-e3,AFTER,1,died,died,e2,e3,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e2-e3,BEFORE,3,died,died,e2,e3,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e2-e6,BEFORE,1,died,paid,e2,e6,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e20-e21,BEFORE,4,knew,thought,e20,e21,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e20-e21,EQUAL,1,knew,thought,e20,e21,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e2000-e40,BEFORE,1,remained,end,e40,e2000,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e21-e22,BEFORE,5,thought,stop,e21,e22,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e22-e23,BEFORE,1,stop,talked,e22,e23,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e23-e24,BEFORE,5,talked,wear,e23,e24,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e24-e25,BEFORE,4,wear,work,e24,e25,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e24-e25,EQUAL,1,wear,work,e24,e25,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e25-e28,AFTER,1,work,said,e25,e28,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e25-e28,BEFORE,2,work,said,e25,e28,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e28-e29,BEFORE,4,said,met,e28,e29,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e29-e30,BEFORE,5,met,called,e29,e30,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e29-e6,BEFORE,1,paid,met,e6,e29,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e3-e6,BEFORE,5,died,paid,e3,e6,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e30-e34,BEFORE,5,called,said,e30,e34,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e30-e6,BEFORE,1,paid,called,e6,e30,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e34-e35,AFTER,1,said,published,e34,e35,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e34-e35,BEFORE,2,said,published,e34,e35,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e35-e36,BEFORE,3,published,said,e35,e36,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e35-e53,BEFORE,3,worked,published,e53,e35,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e36-e37,BEFORE,5,said,sought,e36,e37,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e37-e38,BEFORE,3,sought,deserve,e37,e38,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e37-e40,BEFORE,1,sought,remained,e37,e40,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e38-e39,BEFORE,2,deserve,involved,e38,e39,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e38-e54,BEFORE,2,Everest,deserve,e54,e38,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e39-e40,BEFORE,5,involved,remained,e39,e40,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e4-e6,BEFORE,1,helped,paid,e4,e6,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e40-e41,BEFORE,3,remained,retiring,e40,e41,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e41-e42,BEFORE,5,retiring,worked,e41,e42,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e41-e44,BEFORE,1,died,retiring,e44,e41,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e42-e43,BEFORE,5,worked,leaves,e42,e43,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e42-e44,BEFORE,1,worked,died,e42,e44,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e42-e57,BEFORE,1,worked,marriage,e42,e57,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e43-e44,BEFORE,2,leaves,died,e43,e44,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e44-e57,BEFORE,1,died,marriage,e44,e57,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e52-e53,BEFORE,4,climb,worked,e52,e53,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e52-e53,EQUAL,1,climb,worked,e52,e53,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e53-e54,BEFORE,2,worked,Everest,e53,e54,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e54-e56,BEFORE,1,Everest,explorations,e54,e56,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e6-e7,BEFORE,4,paid,shunned,e6,e7,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e6-e8,BEFORE,1,paid,took,e6,e8,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e7-e8,BEFORE,1,shunned,took,e7,e8,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1150,e8-e9,BEFORE,4,took,expedition,e8,e9,BEFORE,gemini-1.5-pro,0.31746031746031744,1.0
bbc_20130322_1353,e1-e2,BEFORE,5,apologised,led,e1,e2,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e1-e3,BEFORE,5,apologised,loss,e1,e3,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e10-e20,EQUAL,1,killed,boarded,e10,e20,EQUAL,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e10-e9,AFTER,1,compensate,killed,e9,e10,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e10-e9,BEFORE,3,compensate,killed,e9,e10,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e11-e39,BEFORE,5,expressed,deaths,e11,e39,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e12-e13,BEFORE,5,deal,brokered,e12,e13,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e13-e14,BEFORE,5,brokered,visit,e13,e14,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e15-e16,BEFORE,5,said,accepted,e15,e16,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e15-e40,BEFORE,2,said,apology,e15,e40,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e16-e40,BEFORE,4,accepted,apology,e16,e40,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e17-e18,BEFORE,5,given,restoring,e17,e18,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e19-e20,AFTER,1,killed,boarded,e19,e20,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e19-e20,BEFORE,3,killed,boarded,e19,e20,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e19-e20,EQUAL,1,killed,boarded,e19,e20,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e2-e3,BEFORE,5,led,loss,e2,e3,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e20-e21,BEFORE,5,boarded,trying,e20,e21,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e21-e22,BEFORE,5,trying,transport,e21,e22,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e23-e24,BEFORE,5,admitted,mistakes,e23,e24,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e23-e42,BEFORE,1,admitted,intelligence-gathering,e23,e42,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e23-e43,BEFORE,1,admitted,planning,e23,e43,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e24-e25,BEFORE,1,mistakes,insisted,e24,e25,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e24-e42,BEFORE,3,mistakes,intelligence-gathering,e24,e42,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e24-e43,BEFORE,3,mistakes,planning,e24,e43,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e25-e26,BEFORE,5,insisted,used,e25,e26,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e26-e27,AFTER,1,used,attacked,e26,e27,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e26-e27,BEFORE,4,used,attacked,e26,e27,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e28-e29,BEFORE,5,said,opened,e28,e29,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e28-e30,BEFORE,1,said,fire,e28,e30,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e29-e30,BEFORE,3,opened,fire,e29,e30,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e29-e30,EQUAL,2,opened,fire,e29,e30,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e29-e31,BEFORE,1,opened,boarded,e29,e31,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e30-e31,AFTER,1,fire,boarded,e30,e31,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e30-e31,BEFORE,3,fire,boarded,e30,e31,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e32-e33,BEFORE,5,incident,provoked,e32,e33,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e33-e34,BEFORE,5,provoked,led,e33,e34,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e33-e44,BEFORE,4,provoked,outcry,e33,e44,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e33-e45,BEFORE,3,provoked,deterioration,e33,e45,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e34-e45,BEFORE,3,led,deterioration,e34,e45,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e35-e36,BEFORE,5,departing,revealed,e35,e36,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e36-e37,BEFORE,5,revealed,spoken,e36,e37,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e37-e38,BEFORE,1,spoken,errors,e37,e38,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e4-e5,BEFORE,5,raid,tried,e4,e5,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e5-e6,BEFORE,5,tried,breach,e5,e6,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1353,e8-e9,BEFORE,5,agreed,compensate,e8,e9,BEFORE,gemini-1.5-pro,0.014492753623188406,1.0
bbc_20130322_1600,e1-e10,BEFORE,2,snow,affected,e1,e10,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e11,BEFORE,2,snow,starting,e1,e11,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e12,BEFORE,2,snow,restored,e1,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e13,BEFORE,1,snow,postponed,e1,e13,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e14,BEFORE,1,snow,comes,e1,e14,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e15,BEFORE,1,snow,start,e1,e15,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e16,BEFORE,1,snow,said,e1,e16,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e17,BEFORE,1,snow,cause,e1,e17,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e19,BEFORE,1,snow,disruption,e1,e19,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e2,BEFORE,3,snow,causing,e1,e2,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e20,BEFORE,1,snow,falling,e1,e20,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e21,BEFORE,1,snow,expected,e1,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e22,BEFORE,1,snow,said,e1,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e23,BEFORE,1,snow,be,e1,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e24,BEFORE,1,snow,blow,e1,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e25,BEFORE,1,snow,added,e1,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e3,BEFORE,5,snow,disruption,e1,e3,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e5,BEFORE,2,snow,bringing,e1,e5,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e6,BEFORE,2,snow,searching,e1,e6,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e7,BEFORE,2,snow,trapped,e1,e7,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e8,BEFORE,2,snow,said,e1,e8,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1-e9,BEFORE,2,snow,found,e1,e9,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e10-e11,BEFORE,5,affected,starting,e10,e11,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e10-e12,BEFORE,3,affected,restored,e10,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e10-e2,BEFORE,2,causing,affected,e2,e10,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e10-e3,BEFORE,2,disruption,affected,e3,e10,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e10-e5,BEFORE,2,bringing,affected,e5,e10,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1001-e5,BEFORE,1,bringing,flooding,e5,e1001,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1002-e16,BEFORE,2,said,affected,e16,e1002,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1002-e23,BEFORE,1,be,affected,e23,e1002,EQUAL,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e1002-e23,EQUAL,2,be,affected,e23,e1002,EQUAL,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e11-e12,BEFORE,3,starting,restored,e11,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e11-e12,EQUAL,2,starting,restored,e11,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e11-e2,BEFORE,2,causing,starting,e2,e11,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e11-e28,BEFORE,2,blackout,starting,e28,e11,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e11-e3,BEFORE,2,disruption,starting,e3,e11,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e11-e5,BEFORE,1,bringing,starting,e5,e11,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e12-e2,BEFORE,2,causing,restored,e2,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e12-e28,BEFORE,1,blackout,restored,e28,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e12-e3,BEFORE,2,disruption,restored,e3,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e12-e5,BEFORE,1,bringing,restored,e5,e12,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e13-e2,BEFORE,1,causing,postponed,e2,e13,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e13-e3,BEFORE,1,disruption,postponed,e3,e13,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e13-e30,BEFORE,2,postponed,covering,e13,e30,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e14-e15,BEFORE,5,comes,start,e14,e15,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e14-e2,BEFORE,1,causing,comes,e2,e14,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e14-e3,BEFORE,1,disruption,comes,e3,e14,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e15-e2,BEFORE,1,causing,start,e2,e15,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e15-e3,BEFORE,1,disruption,start,e3,e15,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e17,BEFORE,5,said,cause,e16,e17,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e19,BEFORE,5,said,disruption,e16,e19,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e2,BEFORE,1,causing,said,e2,e16,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e20,BEFORE,5,said,falling,e16,e20,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e21,BEFORE,5,said,expected,e16,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e22,BEFORE,5,said,said,e16,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e23,BEFORE,5,said,be,e16,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e24,BEFORE,5,said,blow,e16,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e25,BEFORE,5,said,added,e16,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e16-e3,BEFORE,1,disruption,said,e3,e16,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e19,BEFORE,5,cause,disruption,e17,e19,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e2,BEFORE,1,causing,cause,e2,e17,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e20,BEFORE,3,cause,falling,e17,e20,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
