docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,n_iter,score,relation_selected,max_score,ccr,scr,n_cycles,min_vote
CNN_20130322_1003,accused,search,e1,e29,BEFORE,e1-e29,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,told,e1,e30,BEFORE,e1-e30,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,thought,e1,e31,BEFORE,e1-e31,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,devised,e1,e32,BEFORE,e1-e32,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,fired,e1,e33,BEFORE,e1-e33,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,said,e1,e34,BEFORE,e1-e34,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,ruse,e1,e35,BEFORE,e1-e35,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,uncovered,e1,e36,BEFORE,e1-e36,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,find,e1,e37,BEFORE,e1-e37,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,going,e1,e38,BEFORE,e1-e38,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,Call,e1,e39,BEFORE,e1-e39,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,wrote,e1,e40,BEFORE,e1-e40,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,reported,e1,e41,BEFORE,e1-e41,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,missing,e1,e42,BEFORE,e1-e42,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,pending,e1,e43,BEFORE,e1-e43,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,said,e1,e44,BEFORE,e1-e44,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,defended,e1,e45,BEFORE,e1-e45,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,arrest,e1,e46,BEFORE,e1-e46,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,saying,e1,e47,BEFORE,e1-e47,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,denied,e1,e48,BEFORE,e1-e48,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,involved,e1,e49,BEFORE,e1-e49,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,told,e1,e50,BEFORE,e1-e50,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,admitted,e1,e51,BEFORE,e1-e51,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,accepted,e1,e52,BEFORE,e1-e52,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,added,e1,e53,BEFORE,e1-e53,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,negotiations,e1,e54,BEFORE,e1-e54,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,asked,e1,e55,BEFORE,e1-e55,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,give,e1,e56,BEFORE,e1-e56,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,said,e1,e57,BEFORE,e1-e57,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,arrests,e1,e58,BEFORE,e1-e58,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,said,e1,e59,BEFORE,e1-e59,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,like,e1,e60,BEFORE,e1-e60,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,straighten,e1,e61,BEFORE,e1-e61,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,comes,e1,e62,BEFORE,e1-e62,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,accused,said,e1,e63,BEFORE,e1-e63,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,pleaded,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,0.0,1,BEFORE,6.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,reported,e2,e6,BEFORE,e2-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,missing,e2,e7,BEFORE,e2-e7,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,search,e2,e8,BEFORE,e2-e8,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e9,BEFORE,e2-e9,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,learned,e2,e10,BEFORE,e10-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,pulled,e2,e11,BEFORE,e11-e2,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,pulled,e2,e12,BEFORE,e12-e2,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,showed,e2,e13,BEFORE,e13-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,discovered,e2,e14,BEFORE,e14-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,appeared,e2,e15,BEFORE,e15-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,death,e2,e16,BEFORE,e16-e2,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,wanted,e2,e17,BEFORE,e17-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,collect,e2,e18,BEFORE,e18-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,started,e2,e19,BEFORE,e19-e2,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e20,BEFORE,e2-e20,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,arrested,e2,e21,BEFORE,e2-e21,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,agreed,e2,e23,BEFORE,e2-e23,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,plead,e2,e24,BEFORE,e2-e24,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,charge,e2,e25,BEFORE,e2-e25,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,sentence,e2,e26,BEFORE,e2-e26,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e27,BEFORE,e2-e27,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,pay,e2,e28,BEFORE,e2-e28,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,search,e2,e29,BEFORE,e2-e29,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,told,e2,e30,BEFORE,e2-e30,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,thought,e2,e31,BEFORE,e2-e31,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,devised,e2,e32,BEFORE,e2-e32,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,fired,e2,e33,BEFORE,e2-e33,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e34,BEFORE,e2-e34,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,ruse,e2,e35,BEFORE,e2-e35,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,uncovered,e2,e36,BEFORE,e2-e36,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,find,e2,e37,BEFORE,e2-e37,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,going,e2,e38,BEFORE,e2-e38,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,Call,e2,e39,BEFORE,e2-e39,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,wrote,e2,e40,BEFORE,e2-e40,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,reported,e2,e41,BEFORE,e2-e41,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,missing,e2,e42,BEFORE,e2-e42,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,pending,e2,e43,BEFORE,e2-e43,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e44,BEFORE,e2-e44,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,defended,e2,e45,BEFORE,e2-e45,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,arrest,e2,e46,BEFORE,e2-e46,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,saying,e2,e47,BEFORE,e2-e47,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,denied,e2,e48,BEFORE,e2-e48,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,involved,e2,e49,BEFORE,e2-e49,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,told,e2,e50,BEFORE,e2-e50,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,admitted,e2,e51,BEFORE,e2-e51,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,accepted,e2,e52,BEFORE,e2-e52,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,added,e2,e53,BEFORE,e2-e53,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,negotiations,e2,e54,BEFORE,e2-e54,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,asked,e2,e55,BEFORE,e2-e55,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,give,e2,e56,BEFORE,e2-e56,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e57,BEFORE,e2-e57,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,arrests,e2,e58,BEFORE,e2-e58,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e59,BEFORE,e2-e59,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,like,e2,e60,BEFORE,e2-e60,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,straighten,e2,e61,BEFORE,e2-e61,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,comes,e2,e62,BEFORE,e2-e62,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,faking,said,e2,e63,BEFORE,e2-e63,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,reported,e3,e6,BEFORE,e3-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,missing,e3,e7,BEFORE,e3-e7,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,search,e3,e8,BEFORE,e3-e8,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e9,BEFORE,e3-e9,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,learned,e3,e10,BEFORE,e10-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,pulled,e3,e11,BEFORE,e11-e3,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,pulled,e3,e12,BEFORE,e12-e3,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,showed,e3,e13,BEFORE,e13-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,discovered,e3,e14,BEFORE,e14-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,appeared,e3,e15,BEFORE,e15-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,death,e3,e16,BEFORE,e16-e3,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,wanted,e3,e17,BEFORE,e17-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,collect,e3,e18,BEFORE,e18-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,started,e3,e19,BEFORE,e19-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e20,BEFORE,e20-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,arrested,e3,e21,BEFORE,e21-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,agreed,e3,e23,BEFORE,e23-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,plead,e3,e24,BEFORE,e24-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,charge,e3,e25,BEFORE,e25-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,sentence,e3,e26,BEFORE,e26-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e27,BEFORE,e27-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,pay,e3,e28,BEFORE,e28-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,search,e3,e29,BEFORE,e29-e3,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,told,e3,e30,BEFORE,e3-e30,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,thought,e3,e31,BEFORE,e3-e31,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,devised,e3,e32,BEFORE,e3-e32,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,fired,e3,e33,BEFORE,e3-e33,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e34,BEFORE,e3-e34,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,ruse,e3,e35,BEFORE,e3-e35,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,uncovered,e3,e36,BEFORE,e3-e36,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,find,e3,e37,BEFORE,e3-e37,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,going,e3,e38,BEFORE,e3-e38,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,Call,e3,e39,BEFORE,e3-e39,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,wrote,e3,e40,BEFORE,e3-e40,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,reported,e3,e41,BEFORE,e3-e41,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,missing,e3,e42,BEFORE,e3-e42,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,pending,e3,e43,BEFORE,e3-e43,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e44,BEFORE,e3-e44,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,defended,e3,e45,BEFORE,e3-e45,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,arrest,e3,e46,BEFORE,e3-e46,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,saying,e3,e47,BEFORE,e3-e47,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,denied,e3,e48,BEFORE,e3-e48,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,involved,e3,e49,BEFORE,e3-e49,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,told,e3,e50,BEFORE,e3-e50,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,admitted,e3,e51,BEFORE,e3-e51,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,accepted,e3,e52,BEFORE,e3-e52,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,added,e3,e53,BEFORE,e3-e53,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,negotiations,e3,e54,BEFORE,e3-e54,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,asked,e3,e55,BEFORE,e3-e55,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,give,e3,e56,BEFORE,e3-e56,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e57,BEFORE,e3-e57,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,arrests,e3,e58,BEFORE,e3-e58,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e59,BEFORE,e3-e59,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,like,e3,e60,BEFORE,e3-e60,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,straighten,e3,e61,BEFORE,e3-e61,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,comes,e3,e62,BEFORE,e3-e62,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,pleaded,said,e3,e63,BEFORE,e3-e63,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,missing,e6,e7,BEFORE,e6-e7,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,search,e6,e8,BEFORE,e6-e8,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,said,e6,e9,BEFORE,e6-e9,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,learned,e6,e10,BEFORE,e10-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,pulled,e6,e11,BEFORE,e11-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,pulled,e6,e12,BEFORE,e12-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,showed,e6,e13,BEFORE,e13-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,discovered,e6,e14,BEFORE,e14-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,appeared,e6,e15,BEFORE,e15-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,death,e6,e16,BEFORE,e16-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,wanted,e6,e17,BEFORE,e17-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,collect,e6,e18,BEFORE,e18-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,started,e6,e19,BEFORE,e19-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,said,e6,e20,BEFORE,e20-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,arrested,e6,e21,BEFORE,e21-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,agreed,e6,e23,BEFORE,e23-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,plead,e6,e24,BEFORE,e24-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,charge,e6,e25,BEFORE,e25-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,sentence,e6,e26,BEFORE,e26-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,said,e6,e27,BEFORE,e27-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,pay,e6,e28,BEFORE,e28-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,search,e6,e29,BEFORE,e29-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,told,e6,e30,BEFORE,e30-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,thought,e6,e31,BEFORE,e31-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,devised,e6,e32,BEFORE,e32-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,fired,e6,e33,BEFORE,e33-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,said,e6,e34,BEFORE,e34-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,ruse,e6,e35,BEFORE,e35-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,uncovered,e6,e36,BEFORE,e36-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,find,e6,e37,BEFORE,e37-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,going,e6,e38,BEFORE,e38-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,Call,e6,e39,BEFORE,e39-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,wrote,e6,e40,BEFORE,e40-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,reported,e6,e41,BEFORE,e41-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,missing,e6,e42,BEFORE,e42-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,pending,e6,e43,BEFORE,e43-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,said,e6,e44,BEFORE,e44-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,defended,e6,e45,BEFORE,e45-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,arrest,e6,e46,BEFORE,e46-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,saying,e6,e47,BEFORE,e47-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,denied,e6,e48,BEFORE,e48-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,involved,e6,e49,BEFORE,e49-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,told,e6,e50,BEFORE,e50-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,admitted,e6,e51,BEFORE,e51-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
CNN_20130322_1003,reported,accepted,e6,e52,BEFORE,e52-e6,gemini-1.5-flash,0.0,1,,,0.025210084033613446,1.0,,3
